% Spectrum for month 12, day 10.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7743 MeV
% E2 = 1.9376 MeV
% E4 = 3.9299 MeV
%
1327	2060
1328	2068
1329	2043
1330	2121
1331	2056
1332	1984
1333	2043
1334	2078
1335	1952
1336	2066
1337	2039
1338	2050
1339	2072
1340	2117
1341	2133
1342	2083
1343	2115
1344	2134
1345	2061
1346	2095
1347	2086
1348	2069
1349	2092
1350	2042
1351	2114
1352	2140
1353	2080
1354	2094
1355	2150
1356	2129
1357	2131
1358	2031
1359	2094
1360	2053
1361	2088
1362	2039
1363	2099
1364	1982
1365	2102
1366	2012
1367	2078
1368	2121
1369	2131
1370	2058
1371	2121
1372	2141
1373	2007
1374	2089
1375	2118
1376	2047
1377	2025
1378	2114
1379	2050
1380	2177
1381	2098
1382	2046
1383	2051
1384	2086
1385	2075
1386	2086
1387	2170
1388	2064
1389	2118
1390	2105
1391	2076
1392	2128
1393	2104
1394	2084
1395	2080
1396	2183
1397	2076
1398	2133
1399	2165
1400	2065
1401	2056
1402	2098
1403	2039
1404	2172
1405	2184
1406	2147
1407	2153
1408	2109
1409	2043
1410	2038
1411	2006
1412	2093
1413	2139
1414	2093
1415	2081
1416	2076
1417	2129
1418	2095
1419	2146
1420	2063
1421	2080
1422	2119
1423	2172
1424	2079
1425	2078
1426	2096
1427	2001
1428	1991
1429	2034
1430	2084
1431	2084
1432	2087
1433	2117
1434	2100
1435	2052
1436	2126
1437	2124
1438	2079
1439	2095
1440	2002
1441	2063
1442	2181
1443	2125
1444	2173
1445	2118
1446	2170
1447	2162
1448	2075
1449	2180
1450	2083
1451	2140
1452	2035
1453	2157
1454	2106
1455	2057
1456	2197
1457	2133
1458	2135
1459	2089
1460	2175
1461	2118
1462	2109
1463	2090
1464	2115
1465	2120
1466	2128
1467	2107
1468	2092
1469	2093
1470	2074
1471	2173
1472	2200
1473	2159
1474	2128
1475	2131
1476	2065
1477	2137
1478	2078
1479	2064
1480	2185
1481	2041
1482	2167
1483	2180
1484	2115
1485	2144
1486	2144
1487	2118
1488	2169
1489	2186
1490	2054
1491	2056
1492	2131
1493	2132
1494	2119
1495	2117
1496	2186
1497	2158
1498	2162
1499	2082
1500	2189
1501	2150
1502	2057
1503	2136
1504	2128
1505	2127
1506	2173
1507	2105
1508	2093
1509	2154
1510	2186
1511	2026
1512	2128
1513	2116
1514	2123
1515	2101
1516	2198
1517	2052
1518	2186
1519	2154
1520	2123
1521	2152
1522	2151
1523	2155
1524	2151
1525	2096
1526	2166
1527	2096
1528	2029
1529	2148
1530	2038
1531	2164
1532	2116
1533	2133
1534	2065
1535	2205
1536	2111
1537	2153
1538	2130
1539	2121
1540	2132
1541	2167
1542	2080
1543	2169
1544	2175
1545	2091
1546	2203
1547	2127
1548	2109
1549	2172
1550	2140
1551	2150
1552	2102
1553	2122
